gene	SRR14872404	SRR14872403	SRR14872402	SRR14872401
ENSG00000116251	14.890215317203728	14.834568447551717	14.619325647014708	14.720207943309058
ENSG00000116254	8.271361279983566	8.395263900483661	8.238832546709244	8.374943855623355
ENSG00000116260	11.690407325837205	11.715872588316504	11.477349449815303	11.46438033672748
ENSG00000116266	9.267684853100148	9.349136505561082	9.314011573377956	9.083499470021888
ENSG00000116273	10.50051259714064	10.45916388697473	10.355839028443876	10.39380514112478
ENSG00000116285	9.944735747491993	9.91861167587894	9.893198075613851	9.941934647339234
ENSG00000116288	12.278355138015664	12.181739015885265	12.173310673926423	12.179661190443708
ENSG00000116299	8.526677001596614	8.567899986300295	8.53808615548584	8.51712201970251
ENSG00000116329	10.28059305963147	10.420588461720463	9.888478730472091	9.971868857816691
ENSG00000116337	11.140179076034993	11.206598196697465	11.191250502845856	11.252256196385355
ENSG00000116350	12.336216750783636	12.308795214053898	12.557664392801556	12.536653286782633
ENSG00000116353	9.562411865615616	9.438237793982667	9.457989392354259	9.498470005045853
ENSG00000116396	9.190427405548125	9.288439931196308	9.35279910690531	9.1918799594073
ENSG00000116406	10.572861673403242	10.587765677973698	10.215811172051849	10.188920511346003
ENSG00000116455	10.620344400657824	10.632080248399983	10.476875632741217	10.40248432674694
ENSG00000116459	12.226577602031858	12.224059650676688	12.255715410999008	12.267806024698363
ENSG00000116473	10.860953709410511	10.727806699247619	10.8030839972627	10.82416524442758
ENSG00000116478	11.933154140601825	11.900739061878465	11.947205885760779	11.984581931205243
ENSG00000116489	11.949044850068216	11.841334785255423	11.898210006157539	11.91244417088519
ENSG00000116497	10.698438148811418	10.80383178087298	10.879854198633168	10.853488768770607
ENSG00000116514	10.06982145114309	10.029793691248704	10.181958848760091	10.005492125366455
ENSG00000116521	12.222329447720039	12.20396149750791	12.255715410999008	12.248416863214025
